Frequency;S11-S-Real;S11-S-Imaginary;S21-S-Real;S21-S-Imaginary
2,00E+09;-0,521417587;0,346418852;0,011399723;0,013208164
2001014016;-0,485591691;0,395933069;0,014413448;0,011698864
2002028416;-0,467464077;0,467309057;0,015455643;0,009423842
2003043456;-0,416220019;0,519082307;0,013186751;0,010135859
2004058880;-0,37863696;0,566717796;0,015861968;0,006682937
2005074688;-0,32156011;0,609688989;0,018615091;0,005735055
2006091136;-0,25639234;0,628410117;0,020576399;0,004608116
2007108224;-0,191067775;0,66001251;0,019725425;0,001606672
2008125824;-0,109318945;0,682644266;0,02094344;0,001277644
2009143808;-0,029709816;0,682090294;0,023338426;-0,001490156
2010162304;0,044337548;0,674249421;0,022698586;-0,004892189
2011181312;0,123493832;0,669454488;0,02269578;-0,002277946
2012201088;0,186731719;0,644123575;0,024402908;-0,004267843
2013220992;0,259116013;0,615936172;0,020774515;-0,007116477
2014241664;0,316271444;0,582342131;0,019062278;-0,01319147
2015262848;0,384435629;0,55047557;0,019298459;-0,010656211
2016284416;0,452021652;0,486560506;0,022724139;-0,015994459
2017306752;0,508638817;0,419868503;0,021795176;-0,014117008
2018329344;0,550647239;0,352067414;0,018496369;-0,019923078
2019352704;0,586711429;0,301332016;0,017567992;-0,018912645
2020376448;0,622933775;0,220685721;0,017440751;-0,021340315
2021400704;0,644624395;0,175547586;0,016232714;-0,019572047
2022425472;0,676067359;0,084200782;0,019351162;-0,019441052
2023450624;0,687484547;0,024700055;0,017847616;-0,021673532
2024476544;0,688643817;-0,018566036;0,007941944;-0,020850333
2025502720;0,684776797;-0,081523136;0,013690838;-0,020847591
2026529536;0,678451215;-0,138177919;0,008284832;-0,021307029
2027557120;0,681257037;-0,196189888;0,006851465;-0,022465092
2028584960;0,680341185;-0,244697016;0,007621059;-0,021390077
2029613312;0,671583147;-0,295122297;0,008358019;-0,023265033
2030642304;0,655191391;-0,343215226;0,005311004;-0,023573648
2031671808;0,652389408;-0,40561623;0,001562008;-0,021375628
2032701696;0,626042334;-0,436100313;0,000655169;-0,023535755
2033732224;0,613720865;-0,468203994;-0,00303138;-0,021544603
2034763136;0,586657307;-0,50827621;-0,005926948;-0,017832904
2035794688;0,560011131;-0,537213425;-0,008128591;-0,015124276
2036826880;0,528424569;-0,550594931;-0,004881475;-0,017423518
2037859456;0,493280053;-0,576377782;-0,007355369;-0,013959501
2038892544;0,468546812;-0,599710619;-0,005917924;-0,012682366
2039926016;0,436995046;-0,625761823;-0,007492184;-0,008188509
2040960256;0,395937184;-0,641271152;-0,014712702;-0,007527554
2041995008;0,372199822;-0,662807974;-0,013999081;-0,007910088
2043030272;0,343970751;-0,676462685;-0,015562611;-0,007214162
2044065920;0,314861356;-0,677058987;-0,011212872;-0,006693378
2045102080;0,288001885;-0,68225535;-0,017664314;-0,000135899
2046139008;0,245672538;-0,686388279;-0,010102903;-0,002446847
2047176320;0,22842771;-0,69937936;-0,010262462;-0,000934607
2048214144;0,197548158;-0,705262351;-0,012142082;0,002473167
2049252480;0,157512647;-0,705819068;-0,014276478;0,002847455
2050291328;0,125054441;-0,708244995;-0,009683576;0,004680603
2051330816;0,092759173;-0,702778376;-0,014338621;0,006702146
2052370816;0,047340494;-0,700549488;-0,011252182;0,009637976
2053411200;0,004194377;-0,68695247;-0,013851805;0,010562341
2054452224;-0,05347601;-0,673005298;-0,015067459;0,013924634
2055493888;-0,086742731;-0,667051093;-0,012909634;0,013743246
2056535680;-0,119977846;-0,663541275;-0,012908422;0,013350148
2057578368;-0,153146438;-0,654405724;-0,014450524;0,01141402
2058621440;-0,173470999;-0,652237534;-0,006496318;0,014190315
2059665152;-0,2118147;-0,637778603;-0,002972073;0,014928546
2060709248;-0,258541035;-0,617545411;-0,000771819;0,014947234
2061753984;-0,309839954;-0,594313713;0,001618366;0,015047237
2062799232;-0,350644914;-0,567316822;0,005395746;0,015857618
2063844864;-0,399861737;-0,547361563;0,004264618;0,015556282
2064891392;-0,428869077;-0,526782455;0,002092617;0,013092994
2065938048;-0,459116743;-0,504198382;0,000958233;0,012751195
2066985344;-0,476467534;-0,485857266;0,008556;0,011157778
2068033280;-0,517974762;-0,464893725;0,008321335;0,009044322
2069081728;-0,546796161;-0,441003201;0,010582109;0,00805169
2070130560;-0,586593467;-0,406626077;0,011088742;0,00800583
2071180160;-0,617299542;-0,37386098;0,012862984;0,010505306
2072230144;-0,65560691;-0,343388769;0,011566012;0,005920362
2073280512;-0,675187831;-0,30298013;0,015348703;0,010180351
2074331776;-0,698464965;-0,27426237;0,014168528;0,008007669
2075383424;-0,714266579;-0,248541466;0,013556898;0,003918033
2076435584;-0,754202256;-0,198672251;0,010025935;-0,002216453
2077488128;-0,76201793;-0,160612044;0,011632884;-0,000710783
2078541312;-0,773448977;-0,104144059;0,010973484;2,69E-05
2079595136;-0,768695303;-0,063935932;0,009509544;0,004595027
2080649344;-0,797023666;-0,023962616;0,008365009;0,001666361
2081704192;-0,79791294;0,026029376;0,009251404;-2,22E-05
2082759424;-0,789090115;0,071640364;0,005500846;-0,002737153
2083815296;-0,794894455;0,119868992;0,00820443;-0,004410596
2084871808;-0,776517045;0,174958263;0,009193684;-0,000834241
2085928704;-0,7580564;0,225647022;0,007094188;-0,003406902
2086986240;-0,738234368;0,280349652;0,005011486;-0,003940484
2088044160;-0,703932043;0,340775857;0,004346649;-0,001854666
2089102720;-0,673099472;0,389187748;0,003795288;-0,001972475
2090161792;-0,640607767;0,439667837;0,007733825;0,001019364
2091221632;-0,568681461;0,503058292;0,006894087;0,001941871
2092281600;-0,538109524;0,534259258;0,00297243;-0,004152487
2093342336;-0,461960649;0,581800906;0,002275292;-0,000609646
2094403456;-0,417257376;0,605546339;0,002023333;0,001460711
2095465472;-0,321313722;0,651576551;-0,000558623;0,001726263
2096527872;-0,264393036;0,666289994;-0,000556089;0,006528161
2097590400;-0,181773411;0,704042036;0,000532399;0,000609605
2098654080;-0,117483072;0,710834586;-0,002469722;-0,002269803
2099717888;-0,040291231;0,720589388;-0,001193242;0,002053984
2100782336;0,032248721;0,729964171;0,00023507;5,62E-05
2101847424;0,096817047;0,742907018;0,000384659;0,001610174
2102912896;0,174786965;0,725265329;-0,001583875;0,005492053
2103979136;0,263093356;0,723174425;-0,00245898;0,006079319
2105045504;0,327523822;0,700628867;-0,003808178;0,003246906
2106112768;0,404702353;0,654078931;-0,003038778;0,006041547
2107180544;0,476782608;0,622396704;-0,002786923;0,006116012
2108248704;0,529842374;0,57923411;-0,002869513;0,009973876
2109317504;0,583568403;0,546511929;-0,005380358;0,006733497
2110386816;0,63663663;0,494020246;-0,00370054;0,013403677
2111456896;0,685745415;0,460904078;-0,005664912;0,005088702
2112527104;0,703676665;0,405285768;-0,003688147;0,007850228
2113598080;0,746156139;0,352346276;-0,004913832;0,00963619
2114669824;0,782905483;0,304891953;-0,005741304;0,008407467
2115741696;0,793677283;0,257131632;-0,005544247;0,009410577
2116814336;0,801098733;0,206830985;-0,003725792;0,008383632
2117887488;0,812764213;0,162550131;-0,005977102;0,010071279
2118961152;0,815541181;0,117184363;-0,005299641;0,006086024
2120035456;0,820279277;0,06224567;-0,003710701;0,006373746
2121110144;0,806968532;0,0229752;-0,000514768;0,005859261
2122185472;0,810136771;-0,029708731;0,001030821;0,007750773
2123261440;0,797882651;-0,063889129;-0,002014376;0,004886073
2124337664;0,783947173;-0,117996788;-0,007419112;0,01038382
2125414656;0,786392475;-0,163218204;-0,009680317;0,00646526
2126492288;0,759317482;-0,204569746;-0,005192357;0,005132774
2127570176;0,727654226;-0,233027009;-0,001074044;0,005765086
2128648704;0,708605954;-0,264384419;-0,005356465;0,010272911
2129728128;0,691049396;-0,283124851;-0,002270609;0,006086238
2130807680;0,662789644;-0,322583422;-0,001978881;0,005620035
2131887872;0,622760612;-0,350246301;0,001582845;0,003293915
2132968704;0,596298099;-0,375125004;-0,001121297;0,00417717
2134050176;0,561257585;-0,402043239;-0,000362664;0,002334238
2135131776;0,532495061;-0,429268843;-0,001334333;0,004252194
2136214272;0,50089862;-0,465057372;-0,001914878;0,004048531
2137297408;0,473716922;-0,494134503;-0,003921313;0,005373563
2138380800;0,427631094;-0,521175398;-0,005372453;0,005125651
2139464832;0,400838902;-0,532430592;-0,005504584;0,001300709
2140549376;0,368215505;-0,549311171;-0,002319164;4,51E-05
2141634688;0,336502512;-0,572856089;0,000144856;0,000379745
2142720512;0,314291592;-0,588335982;-0,001556227;0,00055582
2143806720;0,277680697;-0,614150663;-0,002901472;0,000360343
2144893440;0,234551364;-0,640998066;-0,003771973;0,001600948
2145980800;0,203763046;-0,66017205;-0,011481025;0,003689871
2147068800;0,177084726;-0,666294184;-0,005978207;0,001760191
2148157440;0,14909862;-0,672824257;-0,006410323;0,001900524
2149246208;0,121869889;-0,684320218;-0,005271868;0,004941739
2150335744;0,083666227;-0,698869622;-0,001124637;-0,001376451
2151426048;0,042504207;-0,731312609;-0,005454367;-0,00036403
2152516864;0,016493794;-0,728857877;-0,007813351;-4,25E-05
2153608192;-0,014845315;-0,737439963;-0,003644498;0,001500368
2154699776;-0,042684015;-0,734513258;-0,003247078;0,00123775
2155791872;-0,069688397;-0,726949109;-0,006361426;-0,000337309
2156884992;-0,089536786;-0,715598099;-0,006593696;5,19E-05
2157978624;-0,118729118;-0,723890409;-0,007238533;0,000526187
2159072512;-0,143970281;-0,732169693;0,000440339;-0,00140973
2160166912;-0,163755594;-0,741453155;-0,005189776;-0,000368979
2161262080;-0,188280246;-0,726314446;-0,005867843;-0,002178182
2162357760;-0,219711623;-0,717407314;-0,005215307;-0,003456906
2163453952;-0,255355486;-0,69971273;-0,00460763;-0,006597515
2164550656;-0,287091465;-0,679066782;-0,012494382;-0,008190385
2165648128;-0,316333081;-0,66276385;-0,005503512;-0,006361618
2166746112;-0,343636953;-0,641351899;-0,006976911;-0,008041675
2167844608;-0,372524634;-0,619628176;-0,010171966;-0,008436946
2168943616;-0,400670436;-0,603314702;-0,007433263;-0,002522166
2170043136;-0,423028754;-0,58496822;-0,009949421;-0,002832751
2171143168;-0,459750995;-0,557396297;-0,009830058;-0,006090414
2172243712;-0,496019668;-0,550097546;-0,007558393;-0,004299119
2173345024;-0,517656497;-0,508432182;-0,005230141;-0,002514252
2174447104;-0,554519829;-0,475792676;-0,005284937;-0,002415534
2175549184;-0,583257811;-0,437823269;-0,007278192;-0,002600097
2176652288;-0,622264324;-0,396124857;-0,007604371;-0,004548866
2177755648;-0,648673763;-0,355658793;-0,005626037;-0,006876571
2178859776;-0,670654225;-0,319650124;-0,007062739;-0,004498989
2179964416;-0,705784591;-0,264973736;-0,009659446;-0,009147043
2181069312;-0,728159345;-0,206233842;-0,010933372;-0,007734202
2182175232;-0,754853097;-0,163714436;-0,008256582;-0,004247138
2183281408;-0,775404171;-0,110126109;-0,008384289;-0,003136415
2184388352;-0,796798348;-0,042099985;-0,00618299;-0,009374286
2185495552;-0,82221537;0,013352663;-0,008905948;-0,010354342
2186603776;-0,845155327;0,087894047;-0,003959849;-0,004579872
2187712256;-0,846623899;0,144652474;-0,003208508;-0,004645881
2188821248;-0,85689724;0,205604526;-0,002201618;-0,004632832
2189931008;-0,856047011;0,264271324;-0,00487303;-0,008337208
2191041280;-0,844173986;0,32392342;-0,003658808;-0,007146618
2192151808;-0,84335438;0,39338241;-0,007917018;-0,004364745
2193263360;-0,816726426;0,447561774;-0,004855215;0,000278236
2194374912;-0,779101792;0,507100399;-0,005515581;-0,00443396
2195487488;-0,752158754;0,582140118;-0,006634654;-0,005747959
2196600576;-0,705664337;0,63863159;-0,004468432;-0,005350822
2197714176;-0,650956477;0,686180698;-0,002667744;-0,00916249
2198828544;-0,610775866;0,743918322;-0,003811917;-0,010187299
2199943168;-0,530464666;0,793709388;-0,003159178;-0,0078382
2201058304;-0,391030819;0,806408359;-0,005399909;-0,005202361
2202174208;-0,268700613;0,796456891;-0,00626996;-0,001251223
2203290624;-0,194386495;0,812822647;-0,006199677;-0,003215736
2204407808;-0,09631708;0,820871414;-0,008578267;-0,00611181
2205525248;-0,012029403;0,814835144;-0,002125256;-0,010380157
2206643456;0,063881946;0,764777287;-0,002033147;-0,007380429
2207761920;0,144058429;0,732249926;-0,005940661;-0,007956181
2208881152;0,205787529;0,648285549;-0,005918936;-0,000407528
2210000896;0,271130209;0,581120633;-0,006564862;-0,002750275
2211121408;0,295728697;0,524926036;-0,006579092;-0,00127879
2212242432;0,338218077;0,495777262;-0,006725204;-0,002594697
2213363968;0,350046801;0,444708821;-0,00752259;-0,000869198
2214485760;0,386276478;0,398293674;-0,006049946;-0,003674436
2215608576;0,437559038;0,324654116;-0,0161963;0,005427872
2216731904;0,453563149;0,299966885;-0,013966086;0,004136193
2217855744;0,475655093;0,26494411;-0,010951975;0,005774183
2218980096;0,492545482;0,240832248;-0,009850459;0,004080205
2220104960;0,509937304;0,209343423;-0,011182008;0,004792299
2221230592;0,557263312;0,175145664;-0,009379929;0,007043383
2222356480;0,574459447;0,150689094;-0,011205036;0,003499508
2223483136;0,586869797;0,139166427;-0,009896844;0,006029836
2224610304;0,611434009;0,081952663;-0,011158178;0,004906582
2225737984;0,636739932;0,023150574;-0,012062571;0,007592177
2226866432;0,650970911;-0,018497652;-0,00903324;0,001812387
2227995392;0,647755935;-0,056141374;-0,004813508;-0,001499177
2229125120;0,662739553;-0,119439297;-0,001963619;0,000883047
2230255104;0,665692547;-0,174045843;-0,00192561;-0,0022456
2231385600;0,658534731;-0,210687959;-0,000601601;-0,001402809
2232516864;0,636476378;-0,259891086;0,00341885;-0,004647301
2233648896;0,60832651;-0,269474109;0,00263505;-0,001049761
2234780928;0,620502096;-0,320849889;0,003321757;-0,001998879
2235913984;0,602720822;-0,378180904;-0,004756937;-0,002177819
2237047552;0,5798335;-0,424306285;0,00046938;-0,000454741
2238181632;0,528659296;-0,460797906;-0,005005552;-0,00144607
2239316224;0,504560971;-0,510301367;-0,006395834;-0,002753275
2240451584;0,477624035;-0,52793748;-0,001552087;-0,002201358
2241587456;0,457935476;-0,544072649;-0,000946342;-0,0049895
2242723584;0,424054244;-0,554623399;-0,00094979;-0,005366846
2243860736;0,411057873;-0,579780241;-0,002785599;-0,004358503
2244998144;0,381483526;-0,59521411;0,003056404;-0,007071804
2246136320;0,328079337;-0,609170626;0,005333915;-0,007115756
2247275008;0,287365294;-0,618869662;0,004344597;-0,006277211
2248414208;0,234636854;-0,624425254;0,007490096;-0,006077278
2249554176;0,214806482;-0,633847365;0,005365247;-0,010473348
2250694400;0,176155147;-0,648973818;0,001361655;-0,014229758
2251835648;0,12790618;-0,646970354;-0,001355599;-0,015284718
2252977152;0,069832499;-0,642999512;0,001394251;-0,0143501
2254119424;0,017527453;-0,642162691;-0,003182581;-0,017362252
2255262208;-0,015262883;-0,639225658;-0,000962586;-0,020678762
2256405504;-0,061519953;-0,632592093;0,000696995;-0,021727787
2257549312;-0,100355325;-0,62931491;-0,003251265;-0,02028183
2258693888;-0,123591851;-0,622434798;-0,006540909;-0,022372554
2259838976;-0,173118161;-0,610463538;0,000902699;-0,02073562
2260984576;-0,229336351;-0,597025625;-0,000576969;-0,017859144
2262130688;-0,297082928;-0,578125993;-0,001469693;-0,018300134
2263277568;-0,343723345;-0,556225075;0,000877921;-0,018486038
2264424960;-0,390528874;-0,540792715;-0,001380445;-0,019302649
2265573120;-0,412982928;-0,521676332;-0,007132078;-0,020476616
2266721536;-0,442226449;-0,493532901;-0,011491591;-0,022191535
2267870720;-0,470531516;-0,469501279;-0,014731541;-0,025773843
2269020416;-0,490115691;-0,416998683;-0,013687906;-0,021942261
2270170624;-0,530403018;-0,371975607;-0,017315654;-0,022021063
2271321600;-0,543738164;-0,30558116;-0,019221744;-0,020083163
2272473088;-0,563055549;-0,251651585;-0,022608945;-0,023945723
2273625088;-0,565264293;-0,180223067;-0,018254561;-0,016784562
2274777600;-0,573816183;-0,116262535;-0,019149237;-0,014117038
2275930880;-0,557353697;-0,030705425;-0,019855655;-0,0170576
2277084928;-0,503330334;0,063099261;-0,02224941;-0,016139013
2278239232;-0,451597522;0,156596842;-0,016816945;-0,008913274
2279394048;-0,37518174;0,229711521;-0,016887368;-0,008067642
2280549888;-0,288176724;0,292096799;-0,016119261;-0,00777947
2281705984;-0,199782552;0,355140935;-0,011964346;-0,000915963
2282862592;-0,08414176;0,383019538;-0,012032676;0,003288639
2284019968;0,063329705;0,409425988;-0,014739509;0,003227113
2285177600;0,187282152;0,394227675;-0,013200402;0,006334224
2286336512;0,296560242;0,347992021;-0,010925547;0,009645708
2287495424;0,40080649;0,282861739;-0,010427859;0,00480246
2288655104;0,486047644;0,215118101;-0,007344121;0,008034773
2289815552;0,506196733;0,129180491;-0,000136216;0,019316164
2290976000;0,535647656;0,036623922;-0,003892041;0,018448104
2292137728;0,542701936;-0,050587165;-0,00071321;0,019058746
2293299712;0,532433879;-0,139302604;0,002737737;0,017098289
2294462208;0,473118217;-0,225646711;0,006477508;0,01895502
2295625472;0,427100148;-0,286047253;0,006225615;0,020372738
2296789248;0,361526531;-0,35341998;0,010038907;0,016899365
2297953536;0,31750952;-0,407054745;0,013212896;0,02074123
2299118592;0,249113263;-0,453821788;0,013038738;0,018495417
2300284160;0,181264708;-0,497012783;0,015889312;0,01606537
2301450240;0,127132332;-0,526844536;0,017552918;0,017734589
2302617088;0,068020919;-0,547109228;0,014768581;0,01034576
2303784448;-0,001087991;-0,570456154;0,01937322;0,006087517
2304952064;-0,064876863;-0,579593987;0,019021653;0,007542953
2306120960;-0,148875357;-0,593991714;0,016895339;0,008799798
2307289856;-0,225445216;-0,600053009;0,022683798;0,00839892
2308459520;-0,282716982;-0,605348782;0,019169881;0,009941047
2309629952;-0,308131935;-0,588193871;0,023741007;0,002693875
2310800896;-0,348791819;-0,580902987;0,021296535;0,003551981
2311972096;-0,406956555;-0,56332253;0,020869057;0,005715221
2313144320;-0,452064222;-0,540773477;0,023618403;-0,001960468
2314317056;-0,495653062;-0,508143542;0,030125523;0,001483066
2315490304;-0,537848531;-0,498591406;0,025689089;0,002543493
2316664320;-0,550426708;-0,461760158;0,026888158;0,0019864
2317838592;-0,574001704;-0,40467974;0,031915218;-0,000551403
2319013632;-0,603512795;-0,314113233;0,028262854;-0,001561436
2320189184;-0,636115449;-0,253901393;0,028830026;-0,003988331
2321365504;-0,656943742;-0,187262764;0,032835237;-0,003213063
2322542336;-0,672237767;-0,090816673;0,031726448;-0,001523078
2323719680;-0,687259778;-0,045652633;0,030601119;0,001671296
2324897792;-0,677167764;0,024054389;0,037640803;-0,001929243
2326076416;-0,681444682;0,117035821;0,029617301;-0,001791079
2327255808;-0,675768907;0,181032087;0,029870964;-0,005083571
2328435456;-0,644085762;0,306764652;0,029385938;-0,011027768
2329616128;-0,609275726;0,37196498;0,023633026;-0,010822558
2330797056;-0,577739653;0,489690955;0,024885344;-0,012241544
2331978496;-0,495911222;0,574776912;0,024536931;-0,011608998
2333160960;-0,421760282;0,671563325;0,021983116;-0,010524011
2334343680;-0,32165419;0,756960573;0,023555915;-0,008732788
2335526912;-0,197802882;0,814680192;0,018838178;-0,0074632
2336711168;-0,090386813;0,840529401;0,021681714;-0,012186016
2337895680;0,004780308;0,866076436;0,018892652;-0,011096334
2339080704;0,0771194;0,897663285;0,017007949;-0,00904406
2340266752;0,188685479;0,863821328;0,014671584;-0,011699015
2341453056;0,313912853;0,85641362;0,012665454;-0,009746647
2342640128;0,426659479;0,851019733;0,00792879;-0,011062445
2343827712;0,54601716;0,808081177;0,012166314;-0,01115154
2345016064;0,625819869;0,745417118;0,013573189;-0,009291139
2346204672;0,664419837;0,671675496;0,015413752;-0,009843226
2347394304;0,721905127;0,612695981;0,012239347;-0,008666751
2348584448;0,767946254;0,564146496;0,002778662;-0,008655258
2349775104;0,815540314;0,476980019;0,008874104;-0,006175307
2350966272;0,830254523;0,419556018;0,002511997;-0,004757356
2352157952;0,810655313;0,336164484;0,00714995;-0,001928785
2353350400;0,849917565;0,264636028;0,012065547;-0,002105126
2354543360;0,838316376;0,188437912;0,014687705;-0,002912634
2355737088;0,8113601;0,118907742;0,005590722;-0,000166664
2356931328;0,780678623;0,066771915;0,006633018;-0,00159141
2358126336;0,761219407;0,013652401;0,001834162;-0,002533415
2359321856;0,731438415;-0,045896519;0,001876025;-0,001656869
2360517888;0,739289205;-0,113476476;0,000161634;-0,000408359
2361714688;0,703757061;-0,1735469;0,00146285;0,00026427
2362912000;0,667326382;-0,216962764;0,00535787;0,00391127
2364109824;0,629630672;-0,2650292;0,004693634;0,001471096
2365308160;0,591526873;-0,293114061;0,01056969;0,004334418
2366507264;0,538751799;-0,327903444;0,009914419;-0,002958115
2367707136;0,506495632;-0,351174939;0,00960778;0,001587027
2368907520;0,46133947;-0,383076661;0,009125203;-0,00531448
2370108416;0,423550002;-0,401845419;0,006035567;-0,001945151
2371310080;0,392248463;-0,435889648;-0,005153468;-0,006705516
2372512000;0,354851361;-0,471290178;-0,001359096;-0,007448343
2373714944;0,32125755;-0,511755699;-0,010052036;-0,014004229
2374918144;0,273469229;-0,535340251;-0,008359882;-0,014945778
2376122112;0,233980036;-0,537780735;-0,014761283;-0,016550461
2377326848;0,197964599;-0,536721238;-0,015806557;-0,014302319
2378532096;0,175744114;-0,540564422;-0,019300144;-0,012665701
2379737856;0,151441401;-0,550722528;-0,024049881;-0,012590461
2380944128;0,138572651;-0,563375488;-0,028928698;-0,013597937
2382151424;0,116747429;-0,576363438;-0,02526898;-0,007768396
2383358976;0,096366305;-0,590231197;-0,034344734;-0,010750566
2384567296;0,069928656;-0,596899123;-0,035462937;-0,002152088
2385776128;0,048064544;-0,590998905;-0,033497946;0,005052184
2386985472;0,028230432;-0,588608656;-0,038819225;0,011204039
2388195840;0,007310365;-0,594491593;-0,039608902;0,016818448
2389406464;-0,016530818;-0,599920585;-0,041692965;0,024773866
2390617856;-0,028008227;-0,592849272;-0,042206726;0,024676138
2391829760;-0,042140605;-0,586939006;-0,0438187;0,028291499
2393042432;-0,057548125;-0,562505066;-0,044808724;0,035195938
2394255360;-0,073208337;-0,533775444;-0,046510339;0,040739913
2395469312;-0,087844924;-0,505508217;-0,05010586;0,043237537
2396683776;-0,113463523;-0,484809208;-0,049351574;0,041849719
2397898752;-0,137493618;-0,465468438;-0,048978707;0,044151191
2399114496;-0,174468808;-0,437681463;-0,045163745;0,045503455
2400330496;-0,195289712;-0,427313338;-0,043761327;0,04741509
2401547520;-0,224850202;-0,406793496;-0,038562339;0,052714501
2402765056;-0,252562006;-0,369933116;-0,040973938;0,067018811
2403983104;-0,274110312;-0,33803894;-0,036465039;0,078508331
2405201920;-0,305888456;-0,303986374;-0,040958015;0,081151441
2406421248;-0,32309802;-0,306557586;-0,036191484;0,076470095
2407641088;-0,348847732;-0,297370419;-0,031569536;0,077271807
2408861696;-0,361475745;-0,275208366;-0,027746069;0,080299046
2410082816;-0,396970908;-0,240216099;-0,027860892;0,085331599
2411304704;-0,407437027;-0,201698183;-0,026293705;0,084998159
2412527104;-0,443317758;-0,191606576;-0,026175423;0,087357707
2413750272;-0,473576511;-0,170330206;-0,016913694;0,083516599
2414973696;-0,498706761;-0,143317543;-0,012040949;0,081665742
2416198144;-0,496387834;-0,150170451;-0,001392211;0,075699755
2417423104;-0,500252357;-0,128337966;0,002220179;0,077472071
2418648576;-0,527254094;-0,104531367;0,008238612;0,074146264
2419874560;-0,530774001;-0,077957422;0,014069999;0,074336827
2421101568;-0,557641347;-0,057383992;0,020323786;0,069643983
2422328832;-0,559009966;-0,046427011;0,024833532;0,067673773
2423557120;-0,560910832;-0,035613931;0,024279899;0,067232376
2424785664;-0,559312173;-0,029372369;0,036945333;0,058467705
2426014976;-0,556283794;0,004136953;0,03976472;0,06171908
2427244544;-0,548902724;0,051369475;0,044509563;0,057335238
2428475392;-0,531116683;0,075435009;0,052818186;0,045683262
2429706240;-0,520310005;0,117714248;0,053809446;0,049433586
2430938368;-0,529793998;0,152017185;0,058243475;0,042676409
2432170752;-0,471281918;0,176793298;0,06475324;0,0347926
2433403392;-0,425707629;0,20223664;0,071889635;0,029905551
2434637312;-0,423760552;0,243511375;0,081298807;0,023902507
2435871488;-0,390807734;0,279320936;0,078670343;0,019386764
2437106432;-0,331468015;0,311699045;0,084749353;0,01482606
2438341888;-0,291916908;0,356537987;0,088894202;0,007335063
2439578112;-0,289927782;0,420573022;0,087003226;-0,000147097
2440814848;-0,293358963;0,476348419;0,089074019;-0,007071358
2442052096;-0,250922878;0,498887419;0,090030547;-0,014875288
2443290112;-0,199369473;0,522158181;0,092530224;-0,022353283
2444528896;-0,146260217;0,528881994;0,092210946;-0,027898481
2445768192;-0,078538314;0,560416378;0,089374605;-0,036034927
2447008256;-0,033044928;0,586547058;0,083709541;-0,041080417
2448248576;-0,01064632;0,601408144;0,078352236;-0,052665161
